"1226";"Шешурино"
"1227";"Шилово"
"1228";"Шира"
"1229";"Широков Погост"
"1230";"Шишкин Лес"
"1231";"Шлиссельбург"
"1232";"Шолохово"
"1233";"Шопино"
"1234";"Шувакиш"
"1235";"Шугозеро"
"1236";"Шуньга"
"1237";"Шушенское"
"1238";"Шуя"
"1239";"Щеглово"
"1240";"Щелково"
"1241";"Щелыково"
"1242";"Щербинка"
"1243";"Элиста"
"1244";"Эльбрус"
"1245";"Эльтон"
"1246";"Эммаус"
"1247";"Энгельс"
"1248";"Эссойла"
"1249";"Южноуральск"
"1250";"Юксеево"
"1251";"Юношеское"
"1252";"Юрино"
"1253";"Юрьев-Польский"
"1254";"Юрьевец"
"1255";"Юрьевец (Владимирский р-н)"
"1256";"Юхнов"
"1257";"Юхоть"
"1258";"Ядрин"
"1259";"Языково"
"1260";"Якимово"
"1261";"Яковлевка"
"1262";"Яковлево"
"1263";"Якшино"
"1264";"Ялуторовск"
"1265";"Ям"
"1266";"Ям-Тесово"
"1267";"Ямкино"
"1268";"Яранск"
"1269";"Ярополец"
"1270";"Ярославль"
"1271";"Ярцево"
"1272";"Ясная Поляна"
"1273";"Яхрома"
"1274";"Алупка"
"1275";"Бахчисарай"
"1276";"Брест"
"1277";"Будслав"
"1278";"Буки"
"1279";"Витебск"
"1280";"Геническ"
"1281";"Глубокое"
"1282";"Гольшаны"
"1283";"Гродно"
"1284";"Джанкой"
"1285";"Днепропетровск"
"1286";"Дрисвяты"
"1287";"Дудутки"
"1288";"Заславль"
"1289";"Каменец"
"1290";"Киев"
"1291";"Коктебель"
"1292";"Конотоп"
"1293";"Коссово"
"1294";"Крево"
"1295";"Лида"
"1296";"Луцк"
"1297";"Львов"
"1298";"Малореченское"
"1299";"Минск"
"1300";"Мир"
"1301";"Мосар"
"1302";"Мукачево"
"1303";"Несвиж"
"1304";"Новогрудок"
"1305";"Одесса"
"1306";"Орша"
"1307";"Полоцк"
"1308";"Полтава"
"1309";"Почаев"
"1310";"Ружаны"
"1311";"Свалява"
"1312";"Слоним"
"1313";"Снятин"
"1314";"Судак"
"1315";"Ужгород"
"1316";"Феодосия"
"1317";"Чернигов"
"1318";"Черновцы"
"1319";"Ялта"
